x averagetime averagesmooth time timedelta speed speeddelta speedaverage speedaveragetime speedmax speedmaxtime maxspeed maxspeeddelta maxspeedaverage angle angledelta acceleration accelerationsmooth accelerationdelta accelerationmin accelerationmax accelerationmintime accelerationmaxtime distance distancedelta turn turndelta rpm
120 100 10 6.55 0.05 5.88 -0.30 5.74 6.09 8.35 8.35 3.40 0.00 6.37 -1.57 1.53 -5.48 -4.68 -1.19 -15.18 29.83 29.83 -15.18 35.34 0.32 -0.04 0.04 7642.05
121 100 10 6.60 0.05 5.69 -0.19 5.74 6.09 8.35 8.35 3.41 0.01 6.35 1.54 3.11 -4.07 -4.67 1.41 -15.18 29.83 29.83 -15.18 35.61 0.27 0.04 0.08 7393.66
122 100 10 6.65 0.05 5.41 -0.28 5.74 6.08 8.35 8.35 3.39 -0.02 6.32 -2.86 -4.40 -5.48 -4.67 -1.41 -15.18 29.83 29.83 -15.18 35.88 0.28 -0.07 -0.11 7030.78
123 100 10 6.70 0.05 5.19 -0.22 5.74 6.06 8.35 8.35 3.36 -0.03 6.30 -3.67 -0.81 -4.59 -4.78 0.89 -15.18 29.83 29.83 -15.18 36.13 0.25 -0.09 -0.02 6744.72
124 100 10 6.75 0.05 5.03 -0.16 5.73 6.04 8.35 8.35 3.28 -0.07 6.28 -4.67 -1.00 -3.13 -4.70 1.45 -15.18 29.83 29.83 -15.18 36.39 0.26 -0.12 -0.03 6537.01
125 100 10 6.80 0.05 4.80 -0.23 5.72 6.03 8.35 8.35 3.19 -0.10 6.25 -6.52 -1.85 -4.52 -4.57 -1.38 -15.18 29.83 29.83 -15.18 36.63 0.24 -0.16 -0.05 6237.79
126 100 10 6.85 0.05 4.49 -0.32 5.71 6.01 8.35 8.35 3.17 -0.02 6.23 -12.69 -6.17 -6.71 -4.83 -2.20 -15.18 29.83 29.83 -15.18 36.84 0.21 -0.32 -0.15 5827.80
127 100 10 6.90 0.05 4.33 -0.16 5.70 5.99 8.35 8.35 3.31 0.14 6.20 -25.55 -12.86 -2.93 -4.46 3.79 -15.18 29.83 29.83 -15.18 37.08 0.23 -0.64 -0.32 5622.47
128 100 10 6.95 0.05 4.01 -0.32 5.69 5.98 8.35 8.35 1.97 -1.34 6.17 -28.42 -2.87 -6.71 -4.79 -3.78 -15.18 29.83 29.83 -15.18 37.27 0.19 -0.71 -0.07 5212.98
129 100 10 7.00 0.05 3.87 -0.15 5.68 5.96 8.35 8.35 1.51 -0.46 6.13 -21.94 6.48 -2.72 -4.63 3.99 -15.18 29.83 29.83 -15.18 37.47 0.21 -0.55 0.16 5022.30
130 100 10 7.05 0.05 3.68 -0.18 5.66 5.94 8.35 8.35 3.10 1.58 6.11 -39.60 -17.66 -3.98 -4.48 -1.26 -15.18 29.83 29.83 -15.18 37.64 0.17 -0.99 -0.44 4784.58
131 100 10 7.10 0.05 3.25 -0.43 5.64 5.92 8.35 8.35 4.39 1.29 6.10 -39.60 0.00 -8.34 -4.91 -4.36 -15.18 29.83 29.83 -15.18 37.81 0.17 -0.99 0.00 4221.31
132 100 10 7.16 0.05 2.90 -0.35 5.62 5.89 8.35 8.35 4.50 0.11 6.09 -39.60 0.00 -6.57 -5.02 1.77 -15.18 29.83 29.83 -15.18 37.97 0.15 -0.99 0.00 3768.80
133 100 10 7.20 0.05 2.72 -0.18 5.60 5.87 8.35 8.35 4.59 0.09 6.07 -39.60 0.00 -3.96 -4.96 2.61 -15.18 29.83 29.83 -15.18 38.09 0.13 -0.99 0.00 3532.19
134 100 10 7.25 0.05 2.65 -0.07 5.58 5.84 8.35 8.35 4.64 0.05 6.06 -39.60 0.00 -1.28 -4.77 2.68 -15.18 29.83 29.83 -15.18 38.23 0.14 -0.99 0.00 3447.15
135 100 10 7.30 0.05 2.59 -0.06 5.56 5.81 8.35 8.35 4.63 -0.01 6.05 -39.60 0.00 -1.32 -4.45 -0.04 -15.18 29.83 29.83 -15.18 38.35 0.13 -0.99 0.00 3363.10
136 100 10 7.35 0.05 2.50 -0.09 5.53 5.79 8.35 8.35 4.59 -0.05 6.04 -39.60 0.00 -2.02 -3.98 -0.70 -15.18 29.83 29.83 -15.18 38.47 0.11 -0.99 0.00 3242.33
137 100 10 7.40 0.06 3.03 0.54 5.51 5.77 8.35 8.35 4.38 -0.20 6.03 -39.60 0.00 9.76 -2.71 11.78 -15.18 29.83 29.83 -15.18 38.64 0.17 -0.99 0.00 3939.54
138 100 10 7.45 0.05 2.86 -0.17 5.50 5.75 8.35 8.35 4.13 -0.25 6.02 -39.60 0.00 -3.63 -2.41 -13.39 -15.18 29.83 29.83 -15.18 38.77 0.14 -0.99 0.00 3712.86
139 100 10 7.50 0.05 3.10 0.25 5.48 5.73 8.35 8.35 3.86 -0.27 6.00 -31.43 8.17 4.93 -1.64 8.57 -15.18 29.83 29.83 -15.18 38.93 0.16 -0.79 0.20 4033.26
140 100 10 7.55 0.05 3.75 0.65 5.47 5.71 8.35 8.35 3.64 -0.23 5.98 -7.83 23.59 12.73 0.03 7.80 -15.18 29.83 29.83 -15.18 39.12 0.19 -0.20 0.59 4876.58
141 100 10 7.60 0.05 3.43 -0.32 5.45 5.69 8.35 8.35 3.52 -0.12 5.97 5.36 13.19 -6.59 0.20 -19.32 -15.18 29.83 29.83 -15.18 39.29 0.17 0.13 0.33 4457.09
142 100 10 7.65 0.05 3.42 -0.01 5.44 5.67 8.35 8.35 3.34 -0.18 5.95 12.88 7.52 -0.12 0.85 6.47 -15.18 29.83 29.83 -15.18 39.46 0.17 0.32 0.19 4449.04
143 100 10 7.71 0.06 3.33 -0.09 5.42 5.66 8.35 8.35 3.24 -0.10 5.93 4.43 -8.45 -1.62 1.08 -1.50 -15.18 29.83 29.83 -15.18 39.65 0.19 0.11 -0.21 4328.85
144 100 10 7.75 0.04 3.27 -0.06 5.41 5.64 8.35 8.35 3.17 -0.06 5.91 -3.91 -8.34 -1.47 1.06 0.15 -15.18 29.83 29.83 -15.18 39.79 0.14 -0.10 -0.21 4246.82
145 100 10 7.80 0.05 3.24 -0.03 5.39 5.62 8.35 8.35 3.14 -0.04 5.89 -6.43 -2.52 -0.55 1.14 0.91 -15.18 29.83 29.83 -15.18 39.95 0.16 -0.16 -0.06 4210.86
146 100 10 7.85 0.05 3.16 -0.08 5.38 5.60 8.35 8.35 3.15 0.02 5.87 -9.44 -3.01 -1.63 1.18 -1.07 -15.18 29.83 29.83 -15.18 40.11 0.16 -0.24 -0.08 4105.30
147 100 10 7.90 0.05 3.25 0.09 5.36 5.57 8.35 8.35 3.20 0.05 5.85 -19.08 -9.64 1.69 0.37 3.31 -15.18 29.83 29.83 -15.18 40.28 0.18 -0.48 -0.24 4223.60
148 100 10 7.95 0.05 3.06 -0.19 5.35 5.55 8.35 8.35 2.48 -0.72 5.83 -11.19 7.89 -4.10 0.33 -5.78 -15.18 29.83 29.83 -10.37 40.43 0.14 -0.28 0.20 3973.53
149 100 10 8.00 0.05 2.84 -0.22 5.33 5.53 8.35 8.35 1.89 -0.59 5.80 -3.24 7.95 -4.44 -0.61 -0.35 -15.18 29.83 29.83 -8.34 40.57 0.14 -0.08 0.20 3690.63
150 100 10 8.05 0.05 2.80 -0.04 5.31 5.51 8.35 8.35 1.33 -0.55 5.77 -6.51 -3.27 -0.71 -1.95 3.74 -15.18 29.83 29.83 -8.34 40.71 0.15 -0.16 -0.08 3642.84
151 100 10 8.11 0.05 2.35 -0.45 5.29 5.48 8.35 8.35 2.54 1.20 5.75 -39.60 -33.09 -8.52 -2.15 -7.82 -15.18 29.83 29.83 -8.52 40.84 0.12 -0.99 -0.83 3055.99
152 100 10 8.15 0.04 2.24 -0.11 5.27 5.45 8.35 8.35 4.43 1.89 5.74 -39.60 0.00 -2.42 -2.38 6.10 -15.18 29.83 29.83 -8.52 40.94 0.10 -0.99 0.00 2914.26
153 100 10 8.20 0.05 2.13 -0.11 5.25 5.42 8.35 8.35 5.24 0.81 5.74 -39.60 0.00 -2.19 -2.43 0.23 -15.18 29.83 29.83 -8.52 41.05 0.11 -0.99 0.00 2766.09
154 100 10 8.25 0.05 1.86 -0.27 5.23 5.38 8.35 8.35 5.66 0.43 5.74 -39.60 0.00 -5.36 -2.82 -3.17 -15.18 29.83 29.83 -8.52 41.14 0.09 -0.99 0.00 2417.58
155 100 10 8.30 0.05 1.38 -0.48 5.21 5.33 8.35 8.35 6.01 0.35 5.74 -39.60 0.00 -9.94 -3.76 -4.58 -15.18 29.83 29.83 -9.94 41.21 0.07 -0.99 0.00 1797.58
156 100 10 8.35 0.05 1.53 0.15 5.18 5.28 8.35 8.35 6.52 0.51 5.75 -39.60 0.00 2.93 -3.31 12.87 -15.18 29.83 29.83 -9.94 41.29 0.08 -0.99 0.00 1987.61
157 100 10 8.40 0.05 2.11 0.58 5.16 5.24 8.35 8.35 6.93 0.41 5.75 -39.60 0.00 11.63 -2.31 8.70 -15.18 29.83 29.83 -9.94 41.39 0.11 -0.99 0.00 2743.09
158 100 10 8.45 0.05 2.33 0.22 5.15 5.19 8.35 8.35 5.79 -1.14 5.76 -39.60 0.00 4.31 -1.47 -7.32 -15.18 29.83 29.83 -9.94 41.51 0.12 -0.99 0.00 3028.37
159 100 10 8.50 0.05 2.52 0.19 5.13 5.15 8.35 8.35 5.81 0.02 5.76 -39.60 0.00 3.79 -0.65 -0.52 -15.18 29.83 29.83 -9.94 41.64 0.13 -0.99 0.00 3274.58
160 100 10 8.55 0.05 2.54 0.02 5.11 5.10 8.35 8.35 5.90 0.09 5.76 -33.88 5.72 0.46 -0.53 -3.33 -15.18 29.83 29.83 -9.94 41.76 0.13 -0.85 0.14 3304.31
161 100 10 8.60 0.05 2.82 0.27 5.10 5.05 8.35 8.35 5.88 -0.02 5.76 -10.68 23.20 5.36 0.85 4.90 -15.18 29.83 29.83 -9.94 41.91 0.14 -0.27 0.58 3659.21
162 100 10 8.65 0.05 3.16 0.35 5.09 5.01 8.35 8.35 5.88 0.00 5.76 11.16 21.83 6.93 1.79 1.57 -15.18 29.83 29.83 -9.94 42.06 0.16 0.28 0.55 4109.44
163 100 10 8.70 0.05 3.32 0.15 5.08 4.96 8.35 8.35 6.02 0.14 5.76 16.76 5.60 3.19 2.33 -3.74 -15.18 29.83 29.83 -9.94 42.22 0.16 0.42 0.14 4308.26
164 100 10 8.75 0.05 3.61 0.29 5.07 4.91 8.35 8.29 5.89 -0.14 5.76 13.09 -3.66 5.88 3.45 2.69 -15.18 29.83 29.83 -9.94 42.40 0.18 0.33 -0.09 4690.11
165 100 10 8.80 0.05 3.98 0.37 5.06 4.87 8.35 8.29 6.00 0.11 5.76 3.27 -9.82 7.50 5.20 1.62 -15.18 29.83 29.83 -9.94 42.60 0.20 0.08 -0.25 5177.13
166 100 10 8.85 0.05 4.14 0.16 5.05 4.84 8.35 8.29 6.06 0.06 5.76 -4.16 -7.43 3.03 5.21 -4.47 -15.18 29.83 29.83 -9.94 42.82 0.22 -0.10 -0.19 5381.89
167 100 10 8.90 0.05 4.32 0.18 5.05 4.81 8.35 8.29 5.87 -0.19 5.76 -2.47 1.69 3.55 4.40 0.52 -15.18 29.83 29.83 -9.94 43.04 0.22 -0.06 0.04 5612.74
168 100 10 8.95 0.05 4.52 0.20 5.05 4.78 8.35 8.29 5.73 -0.14 5.76 3.82 6.29 4.20 4.39 0.65 -15.18 29.83 29.83 -9.94 43.25 0.22 0.10 0.16 5874.64
169 100 10 9.01 0.06 4.80 0.27 5.05 4.76 8.35 8.29 5.32 -0.41 5.76 3.54 -0.28 4.81 4.49 0.61 -15.18 29.83 29.83 -9.94 43.53 0.27 0.09 -0.01 6231.03
170 100 10 9.05 0.04 5.01 0.21 5.05 4.73 8.35 8.29 5.20 -0.12 5.76 -0.25 -3.79 4.80 4.92 -0.01 -15.18 29.83 29.83 -9.94 43.75 0.22 -0.01 -0.09 6505.57
171 100 10 9.10 0.05 5.04 0.03 5.05 4.72 8.35 8.29 4.97 -0.23 5.75 -1.18 -0.93 0.58 4.45 -4.22 -15.18 29.83 29.83 -9.94 43.99 0.25 -0.03 -0.02 6542.57
172 100 10 9.15 0.05 5.00 -0.04 5.04 4.70 8.35 8.29 4.86 -0.11 5.75 1.71 2.90 -0.79 3.68 -1.37 -15.18 29.83 29.83 -9.94 44.24 0.25 0.04 0.07 6491.47
173 100 10 9.20 0.05 4.87 -0.13 5.04 4.69 8.35 8.29 4.66 -0.20 5.74 1.03 -0.69 -2.46 3.11 -1.67 -15.18 29.83 29.83 -9.94 44.49 0.25 0.03 -0.02 6328.50
174 100 10 9.25 0.05 4.69 -0.18 5.04 4.68 8.35 8.29 4.56 -0.10 5.74 0.81 -0.22 -3.65 2.16 -1.19 -15.18 29.83 29.83 -9.94 44.73 0.23 0.02 -0.01 6091.61
175 100 10 9.30 0.05 4.59 -0.09 5.04 4.67 8.35 8.29 4.44 -0.12 5.73 2.60 1.79 -1.92 1.22 1.73 -15.18 29.83 29.83 -9.94 44.95 0.23 0.07 0.04 5969.66
176 100 10 9.35 0.05 4.51 -0.08 5.04 4.66 8.35 8.29 4.41 -0.03 5.72 3.01 0.40 -1.69 0.75 0.22 -15.18 29.83 29.83 -9.94 45.18 0.23 0.08 0.01 5859.83
177 100 10 9.40 0.05 4.50 -0.01 5.03 4.65 8.35 8.29 4.41 0.00 5.71 4.19 1.18 -0.26 0.36 1.43 -15.18 29.83 29.83 -9.94 45.41 0.23 0.10 0.03 5842.30
178 100 10 9.45 0.05 4.55 0.05 5.03 4.65 8.35 8.29 4.29 -0.12 5.70 5.61 1.42 1.04 0.05 1.30 -15.18 29.83 29.83 -9.94 45.64 0.23 0.14 0.04 5911.10
179 100 10 9.50 0.05 4.23 -0.32 5.03 4.63 8.35 8.29 4.03 -0.27 5.70 3.92 -1.69 -6.12 -1.05 -7.16 -15.18 29.83 29.83 -9.94 45.86 0.22 0.10 -0.04 5497.47
180 100 10 9.55 0.05 4.07 -0.16 5.02 4.62 8.35 8.29 3.62 -0.41 5.68 3.47 -0.45 -3.43 -1.87 2.69 -15.18 29.83 29.83 -9.94 46.05 0.20 0.09 -0.01 5283.52
181 100 10 9.60 0.05 3.89 -0.18 5.01 4.61 8.35 8.29 3.60 -0.01 5.67 6.25 2.78 -3.38 -2.27 0.05 -15.18 29.83 29.83 -9.94 46.25 0.20 0.16 0.07 5055.14
182 100 10 9.65 0.05 3.73 -0.16 5.01 4.60 8.35 8.29 3.61 0.00 5.66 9.80 3.55 -3.50 -2.54 -0.12 -15.18 29.83 29.83 -9.94 46.43 0.18 0.24 0.09 4841.48
183 100 10 9.69 0.04 3.63 -0.10 5.00 4.58 8.35 8.29 3.46 -0.15 5.65 8.38 -1.42 -2.38 -2.53 1.12 -15.18 29.83 29.83 -9.94 46.58 0.15 0.21 -0.04 4711.72
184 100 10 9.75 0.06 3.45 -0.17 4.99 4.57 8.35 8.29 3.27 -0.20 5.64 7.84 -0.54 -2.91 -2.46 -0.53 -15.18 29.83 29.83 -9.94 46.79 0.21 0.20 -0.01 4485.00
185 100 10 9.80 0.05 3.32 -0.14 4.98 4.56 8.35 8.29 3.37 0.10 5.62 11.41 3.57 -2.88 -2.55 0.03 -15.18 29.83 29.83 -9.94 46.95 0.16 0.29 0.09 4309.08
186 100 10 9.86 0.05 3.67 0.36 4.98 4.54 8.35 8.29 3.76 0.40 5.61 18.54 7.13 6.49 -1.73 9.37 -15.18 29.83 29.83 -9.94 47.15 0.20 0.46 0.18 4772.89
187 100 10 9.90 0.04 3.71 0.03 4.97 4.53 8.35 8.29 3.67 -0.10 5.60 15.81 -2.72 0.76 -1.63 -5.73 -15.18 29.83 29.83 -9.94 47.31 0.17 0.40 -0.07 4817.09
188 100 10 9.95 0.05 3.87 0.17 4.96 4.52 8.35 8.29 3.62 -0.05 5.59 12.87 -2.94 3.30 -1.41 2.54 -15.18 29.83 29.83 -9.94 47.51 0.19 0.32 -0.07 5031.47
189 100 10 10.00 0.05 3.69 -0.19 4.96 4.51 8.35 8.29 3.29 -0.33 5.58 9.34 -3.52 -3.61 -1.15 -6.91 -15.18 29.83 29.83 -9.94 47.70 0.19 0.23 -0.09 4787.77
190 100 10 10.05 0.05 3.47 -0.22 4.95 4.49 8.35 8.29 3.17 -0.13 5.57 5.55 -3.80 -4.56 -1.27 -0.95 -15.18 29.83 29.83 -9.94 47.87 0.17 0.14 -0.09 4503.60
191 100 10 10.10 0.05 3.18 -0.29 4.94 4.47 8.35 8.29 3.30 0.13 5.56 13.48 7.94 -5.54 -1.48 -0.98 -15.18 29.83 29.83 -9.94 48.03 0.17 0.34 0.20 4129.44
192 100 10 10.15 0.05 3.44 0.26 4.93 4.46 8.35 8.29 3.64 0.34 5.55 20.95 7.47 5.33 -0.60 10.87 -15.18 29.83 29.83 -9.94 48.20 0.17 0.52 0.19 4469.02
193 100 10 10.21 0.05 3.53 0.09 4.92 4.44 8.35 8.29 3.78 0.13 5.54 22.32 1.37 1.73 -0.19 -3.60 -15.18 29.83 29.83 -9.94 48.39 0.19 0.56 0.03 4590.47
194 100 10 10.25 0.05 3.72 0.18 4.92 4.42 8.35 8.29 3.78 0.00 5.53 21.15 -1.17 3.95 0.50 2.22 -15.18 29.83 29.83 -9.94 48.56 0.17 0.53 -0.03 4826.81
195 100 10 10.30 0.05 3.90 0.19 4.91 4.41 8.35 8.29 3.39 -0.39 5.52 15.64 -5.51 3.67 1.15 -0.28 -15.18 29.83 29.83 -9.94 48.76 0.20 0.39 -0.14 5070.17
196 100 10 10.35 0.05 3.69 -0.21 4.91 4.40 8.35 8.29 3.36 -0.03 5.51 16.90 1.26 -4.34 0.07 -8.01 -15.18 29.83 29.83 -9.94 48.94 0.18 0.42 0.03 4794.12
197 100 10 10.40 0.05 3.48 -0.21 4.90 4.37 8.35 8.29 3.69 0.32 5.50 21.22 4.32 -4.28 -0.43 0.06 -15.18 29.83 18.32 -9.94 49.11 0.17 0.53 0.11 4521.86
198 100 10 10.45 0.05 3.80 0.32 4.89 4.35 8.35 8.29 3.83 0.14 5.49 21.02 -0.20 6.32 -0.13 10.59 -15.18 29.83 18.32 -9.94 49.30 0.19 0.53 -0.01 4932.12
199 100 10 10.50 0.05 3.67 -0.13 4.89 4.33 8.35 8.29 3.64 -0.19 5.48 15.03 -5.99 -2.40 -0.01 -8.71 -15.18 29.83 18.32 -9.94 49.50 0.19 0.38 -0.15 4767.16
200 100 10 10.55 0.05 3.72 0.05 4.88 4.31 8.35 8.29 4.02 0.39 5.47 6.68 -8.35 0.97 0.54 3.37 -15.18 29.83 12.73 -9.94 49.67 0.18 0.17 -0.21 4827.91
201 100 10 10.60 0.05 3.78 0.06 4.88 4.28 8.35 8.29 4.72 0.69 5.47 21.96 15.28 1.24 1.22 0.26 -15.18 29.83 12.73 -9.94 49.86 0.19 0.55 0.38 4906.66
202 100 10 10.65 0.05 4.22 0.45 4.87 4.25 8.35 8.29 4.99 0.27 5.47 22.57 0.60 8.96 1.58 7.72 -15.18 29.83 12.73 -9.94 50.07 0.21 0.56 0.02 5488.51
203 100 10 10.70 0.05 4.43 0.21 4.87 4.22 8.35 8.29 4.46 -0.53 5.46 12.37 -10.20 4.08 1.82 -4.88 -15.18 29.83 12.73 -9.94 50.30 0.23 0.31 -0.25 5758.69
204 100 10 10.75 0.05 4.26 -0.17 4.87 4.20 8.35 8.29 4.27 -0.19 5.45 8.08 -4.29 -3.31 1.09 -7.39 -15.18 29.83 12.73 -9.94 50.51 0.22 0.20 -0.11 5539.29
205 100 10 10.80 0.05 4.52 0.25 4.87 4.17 8.35 8.29 4.95 0.68 5.45 14.81 6.74 5.28 1.25 8.59 -15.18 29.83 12.73 -6.12 50.73 0.22 0.37 0.17 5868.70
206 100 10 10.85 0.05 4.85 0.33 4.87 4.15 8.35 8.29 5.59 0.64 5.45 16.74 1.92 6.57 2.34 1.29 -15.18 29.83 12.73 -6.12 50.98 0.25 0.42 0.05 6303.87
207 100 10 10.90 0.05 4.96 0.11 4.87 4.12 8.35 8.29 5.50 -0.09 5.45 9.04 -7.70 2.19 2.99 -4.37 -15.18 29.83 12.73 -6.12 51.22 0.24 0.23 -0.19 6443.54
208 100 10 10.95 0.05 5.15 0.19 4.87 4.09 8.35 8.29 5.11 -0.39 5.45 3.06 -5.98 3.48 2.71 1.29 -15.18 29.83 12.73 -6.12 51.50 0.28 0.08 -0.15 6687.82
209 100 10 11.00 0.05 5.22 0.07 4.87 4.06 8.35 8.24 4.30 -0.80 5.45 -5.20 -8.25 1.49 3.09 -2.00 -15.18 29.83 12.73 -6.12 51.74 0.24 -0.13 -0.21 6776.60
210 100 10 11.05 0.05 4.86 -0.35 4.87 4.03 8.35 8.04 4.18 -0.12 5.44 8.45 13.64 -6.90 2.31 -8.39 -15.18 29.83 12.73 -6.90 51.99 0.25 0.21 0.34 6319.28
211 100 10 11.10 0.05 4.78 -0.08 4.87 4.00 8.35 7.76 4.74 0.56 5.44 19.84 11.39 -1.56 2.03 5.35 -15.18 29.83 12.73 -6.90 52.23 0.24 0.50 0.28 6216.12
212 100 10 11.15 0.05 4.93 0.14 4.87 3.97 8.35 7.59 4.89 0.14 5.43 19.50 -0.34 2.86 1.42 4.41 -15.18 29.83 12.73 -6.90 52.48 0.25 0.49 -0.01 6401.72
213 100 10 11.20 0.05 5.25 0.32 4.87 3.95 8.35 7.38 5.44 0.55 5.43 22.90 3.39 6.63 1.67 3.77 -15.18 29.83 12.73 -6.90 52.73 0.25 0.57 0.08 6815.23
214 100 10 11.25 0.05 5.27 0.03 4.87 3.92 8.35 7.11 5.48 0.04 5.43 22.62 -0.28 0.53 2.06 -6.10 -15.18 29.83 12.73 -6.90 53.00 0.27 0.57 -0.01 6851.09
215 100 10 11.30 0.05 5.11 -0.17 4.87 3.90 8.35 6.91 4.77 -0.71 5.43 15.11 -7.50 -3.32 1.20 -3.85 -15.18 29.83 12.73 -6.90 53.26 0.26 0.38 -0.19 6635.25
216 100 10 11.36 0.06 5.21 0.11 4.88 3.89 8.35 6.56 4.17 -0.60 5.43 12.25 -2.86 1.91 0.73 5.23 -15.18 29.83 12.73 -6.90 53.55 0.29 0.31 -0.07 6773.89
217 100 10 11.40 0.04 4.88 -0.33 4.88 3.87 8.35 6.39 4.73 0.56 5.42 12.29 0.04 -7.95 -0.28 -9.86 -15.18 29.83 12.73 -7.95 53.76 0.20 0.31 0.00 6340.00
218 100 10 11.45 0.05 5.13 0.25 4.88 3.86 8.35 6.18 5.62 0.90 5.42 25.15 12.87 5.08 -0.12 13.03 -15.18 29.83 12.73 -7.95 54.01 0.26 0.63 0.32 6669.71
219 100 10 11.50 0.05 5.26 0.12 4.88 3.85 8.35 5.88 5.34 -0.29 5.42 18.18 -6.97 2.30 -0.04 -2.78 -15.18 29.83 12.73 -7.95 54.30 0.28 0.45 -0.17 6831.10
220 100 10 11.55 0.05 5.15 -0.11 4.88 3.84 8.35 5.69 4.57 -0.77 5.42 6.59 -11.60 -2.36 0.41 -4.66 -15.18 29.83 12.73 -7.95 54.54 0.24 0.16 -0.29 6687.22
221 100 10 11.60 0.05 4.93 -0.22 4.88 3.83 8.35 5.41 4.28 -0.29 5.41 2.87 -3.71 -4.41 0.13 -2.06 -15.18 29.83 12.73 -7.95 54.78 0.25 0.07 -0.09 6400.55
222 100 10 11.65 0.05 4.46 -0.46 4.88 3.82 8.35 5.27 4.47 0.20 5.41 13.16 10.29 -8.57 -1.02 -4.16 -15.18 29.83 12.73 -8.57 55.03 0.24 0.33 0.26 5799.05
223 100 10 11.70 0.04 4.64 0.18 4.88 3.82 8.35 5.27 5.54 1.07 5.41 23.94 10.78 3.89 -1.29 12.47 -15.18 29.83 12.73 -8.57 55.23 0.21 0.60 0.27 6026.56
224 100 10 11.75 0.05 4.91 0.27 4.88 3.82 8.35 5.27 5.52 -0.02 5.41 19.91 -4.02 5.46 -0.80 1.57 -15.18 29.83 12.73 -8.57 55.48 0.25 0.50 -0.10 6381.36
225 100 10 11.80 0.05 5.23 0.32 4.88 3.82 8.35 5.27 5.52 -0.00 5.41 18.63 -1.28 6.30 0.16 0.84 -15.18 29.83 12.73 -8.57 55.74 0.26 0.47 -0.03 6790.81
226 100 10 11.85 0.05 5.19 -0.03 4.88 3.83 8.35 5.27 4.51 -1.00 5.41 8.11 -10.52 -0.69 -0.09 -6.99 -15.18 29.83 12.73 -8.57 56.00 0.26 0.20 -0.26 6746.30
227 100 10 11.90 0.05 5.06 -0.14 4.88 3.84 8.35 5.27 4.20 -0.31 5.40 4.86 -3.25 -2.68 0.43 -1.99 -15.18 29.83 12.73 -8.57 56.26 0.26 0.12 -0.08 6568.80
228 100 10 11.95 0.05 4.65 -0.40 4.88 3.84 8.35 5.27 4.52 0.32 5.40 13.91 9.04 -8.20 -0.90 -5.52 -15.18 29.83 12.73 -8.57 56.49 0.23 0.35 0.23 6046.66
229 100 10 12.00 0.05 4.76 0.11 4.88 3.85 8.35 5.27 5.01 0.49 5.40 21.22 7.31 2.08 -0.92 10.28 -15.18 29.83 12.73 -8.57 56.74 0.25 0.53 0.18 6189.96
230 100 10 12.05 0.05 5.04 0.28 4.88 3.87 8.35 5.27 5.44 0.43 5.40 23.78 2.57 5.91 -0.09 3.83 -15.18 29.83 12.73 -8.57 56.98 0.24 0.59 0.06 6550.97
231 100 10 12.10 0.05 5.20 0.16 4.88 3.88 8.35 5.27 5.49 0.05 5.40 23.31 -0.48 2.91 0.64 -3.00 -15.18 29.83 12.73 -8.57 57.26 0.28 0.58 -0.01 6755.00
232 100 10 12.16 0.05 5.48 0.28 4.88 3.91 8.35 5.48 4.94 -0.55 5.39 15.40 -7.91 5.24 2.02 2.33 -15.18 29.83 12.73 -8.57 57.55 0.29 0.39 -0.20 7115.65
233 100 10 12.20 0.04 5.24 -0.24 4.89 3.94 8.35 5.48 4.50 -0.44 5.39 8.55 -6.85 -5.55 1.08 -10.78 -15.18 29.83 12.73 -8.57 57.77 0.23 0.21 -0.17 6805.75
234 100 10 12.25 0.05 5.04 -0.20 4.89 3.96 8.35 5.48 4.16 -0.34 5.39 6.76 -1.79 -3.96 0.14 1.59 -15.18 29.83 12.73 -8.57 58.02 0.25 0.17 -0.04 6548.80
235 100 10 12.30 0.05 4.57 -0.47 4.88 3.98 8.35 5.48 5.28 1.12 5.39 21.27 14.50 -9.13 -1.41 -5.18 -15.18 29.83 12.73 -9.13 58.26 0.23 0.53 0.36 5943.79
236 100 10 12.35 0.05 4.82 0.24 4.88 4.00 8.35 5.48 7.23 1.96 5.39 23.92 2.65 4.86 -0.85 13.99 -15.18 29.83 12.73 -9.13 58.50 0.24 0.60 0.07 6259.44
237 100 10 12.40 0.05 5.06 0.24 4.89 4.02 8.35 5.48 6.03 -1.20 5.40 21.53 -2.39 4.79 -0.11 -0.07 -15.18 29.83 12.73 -9.13 58.75 0.25 0.54 -0.06 6570.30
238 100 10 12.45 0.05 5.07 0.02 4.89 4.05 8.35 5.48 4.37 -1.66 5.39 9.29 -12.24 0.33 0.75 -4.45 -15.18 29.83 12.73 -9.13 59.00 0.25 0.23 -0.31 6591.32
239 100 10 12.50 0.05 4.93 -0.14 4.89 4.06 8.35 5.48 4.19 -0.18 5.39 8.99 -0.30 -2.77 0.26 -3.10 -15.18 29.83 12.73 -9.13 59.25 0.25 0.22 -0.01 6411.30
240 100 10 12.55 0.05 4.57 -0.36 4.88 4.07 8.35 5.48 4.39 0.20 5.38 8.33 -0.67 -7.13 -1.04 -4.36 -15.18 29.83 11.63 -9.13 59.48 0.23 0.21 -0.02 5938.98
241 100 10 12.60 0.05 4.67 0.10 4.88 4.08 8.35 5.48 8.26 3.87 5.39 12.15 3.82 2.06 -1.13 9.19 -15.18 29.83 11.63 -9.13 59.71 0.23 0.30 0.10 6070.30
